name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
Peugeot_107__sehr_guten_zustand!!!,privat,Angebot,2350,control,,2017,manuell,0,1_reihe,150000,5,benzin,peugeot,
Verkaufe_Opel_zafira,privat,Angebot,1200,control,,2017,manuell,0,zafira,150000,12,benzin,opel,
Opel_Zafira_7_sitzer,privat,Angebot,2000,control,,2017,manuell,0,zafira,150000,6,,opel,nein
Mercedes_Benz_c_klasse_180_Autmatik_mit_tuev,privat,Angebot,900,control,,2017,automatik,0,c_klasse,150000,0,benzin,mercedes_benz,
Vw_Polo_9n_1.2,privat,Angebot,2799,control,,2018,manuell,64,polo,150000,3,,volkswagen,
SEAT_Arosa,privat,Angebot,650,control,,2017,manuell,75,arosa,150000,0,,seat,ja
Mercedes_Benz_CDI_Kombi,privat,Angebot,1350,control,,2017,manuell,0,c_klasse,150000,5,,mercedes_benz,nein
Verkaufe_Renault_twingo,privat,Angebot,1200,control,,2017,manuell,58,twingo,150000,0,,renault,nein
Chevrolet_Camaro,privat,Angebot,11500,control,,2017,automatik,170,,70000,8,benzin,chevrolet,nein
Ford_Transit_Lkw_Zulassung_TÜV_neu,privat,Angebot,2850,control,,2018,manuell,100,transit,150000,0,,ford,
Vw_Passat__2003_Bj__Diesel__,privat,Angebot,2850,control,,2018,manuell,0,passat,150000,5,diesel,volkswagen,
Opel_Corsa_B__Tuev_6/2017__Ahk___fahrbereit,privat,Angebot,430,control,,2017,manuell,45,corsa,150000,7,benzin,opel,
polo_6n_open_air_tuning_Unfall,privat,Angebot,200,control,,2017,manuell,50,polo,150000,0,benzin,volkswagen,ja
Golf_Plus_2.0TDI_140PS_Match_mit_Top_Austattung,privat,Angebot,11500,control,,2017,manuell,140,golf,150000,7,diesel,volkswagen,
Opel_Corsa_C,privat,Angebot,1950,control,,2017,manuell,58,corsa,150000,0,,opel,
Fiat_Ducati_2.3,privat,Angebot,1600,control,,2017,manuell,120,ducato,150000,10,diesel,fiat,ja
Chevrolet_Aveo_LT__2006__TÜV_neu__Euro_4...FEST_PREIS!!!,privat,Angebot,2199,control,,2018,,90,aveo,150000,11,,chevrolet,
Ford_Focus_Sport,privat,Angebot,0,control,,2017,manuell,115,focus,150000,0,,ford,ja
Opel_Corsa__1.4__wenig_Kilometer,privat,Angebot,800,control,,2017,manuell,60,corsa,125000,0,,opel,nein
VW__LUPO_HU/AU_bis_06/2017,privat,Angebot,1299,control,,2017,manuell,0,lupo,150000,3,,volkswagen,
Audi_80_2.3_Quattro_5_Zylinder,privat,Angebot,1200,control,,2017,,136,80,150000,0,,audi,
Vw_Golf_5_TDI,privat,Angebot,7300,control,,2017,manuell,0,golf,100000,0,diesel,volkswagen,nein
Vw_Golf_3_mit_AHK,privat,Angebot,550,control,,2017,manuell,75,golf,150000,2,,volkswagen,
Peugeot_206__TÜV__8fach_Bereift,privat,Angebot,1890,control,,2017,,0,2_reihe,90000,6,,peugeot,nein
Daimler_Ds_420,privat,Angebot,18000,control,,2018,automatik,0,andere,100000,3,benzin,jaguar,
Toyota_Corolla_Diesel_Top_zustand,privat,Angebot,4600,control,,2017,manuell,90,corolla,125000,7,diesel,toyota,nein
Renault_scenic_1.6_top_Auto_noch_angemeldet,privat,Angebot,1590,control,,2018,manuell,107,scenic,150000,6,,renault,
Wegen_Familienzuwachs_muessen_wir_uns_trennen!!!,privat,Angebot,2399,control,,2018,manuell,113,,150000,8,benzin,renault,
Opel_astra_f_1.6_automatic_mit_neuen_TÜV,privat,Angebot,799,control,,2018,,0,,100000,8,benzin,opel,ja
VW_Golf_2_19_e,privat,Angebot,900,control,,2017,automatik,0,,125000,0,,volkswagen,
Volkswagen_Golf_3_Variant_VW_TÜV_1/17_Ahk,privat,Angebot,599,control,,2017,manuell,75,,150000,1,,volkswagen,
bmw_645ci_cabrio,privat,Angebot,11300,control,,2017,automatik,333,6er,150000,7,lpg,bmw,
Volkswagen_Golf,privat,Angebot,4200,control,,2017,manuell,115,golf,150000,4,benzin,volkswagen,nein
GOLF_4_1.4_16V_75PS_dunkelgruen_an_Bastler_oder_zum_Ausschlachten,privat,Angebot,500,control,,2017,manuell,0,golf,150000,2,benzin,volkswagen,ja
Mercedes_Benz_A_140,privat,Angebot,1000,control,,2017,manuell,0,a_klasse,150000,0,benzin,mercedes_benz,nein
Mercedes_w124_tuev_neu__guter_Zustand,privat,Angebot,1800,control,,2018,manuell,0,,150000,8,benzin,mercedes_benz,nein
Mazda_Demio,privat,Angebot,1850,control,,2018,automatik,0,andere,150000,8,benzin,mazda,nein
"Golf_Cabrio__""_Highline""",privat,Angebot,2950,control,,2018,manuell,116,golf,150000,8,,volkswagen,
Clk_320_w209_Avantgarde_Vollauslastung__/_oder_Tausch,privat,Angebot,8750,control,,2017,automatik,0,clk,150000,0,benzin,mercedes_benz,
Passat_35i_Limosine_erst_139.000_km_tauschen,privat,Angebot,0,control,,2017,automatik,107,,150000,0,,volkswagen,
*Schnaeppchen*_Fiat_Panda_mit_ganz_Neu_Tuev,privat,Angebot,1888,control,,2018,manuell,61,panda,90000,4,,fiat,nein
Citroën_Jumpy,privat,Angebot,3800,control,,2018,manuell,90,andere,150000,0,diesel,citroen,
Mercedes_500_SEC,privat,Angebot,8600,control,,2018,automatik,245,s_klasse,150000,7,benzin,mercedes_benz,nein
Opel_Astra_G_/_Tuev_Neu_/_Zahnriemen_Neu,privat,Angebot,1900,control,,2018,,0,astra,150000,12,benzin,opel,
Corsa_B_1_2_45_PS,privat,Angebot,750,control,,2018,,45,corsa,100000,0,benzin,opel,
8fach_bereifter_Ford_Fiesta_1.6_TDCI__Ghia,privat,Angebot,3999,control,,2017,manuell,90,fiesta,125000,0,diesel,ford,nein
Mercedes_vito_vip_diesel__2012_bj.,privat,Angebot,48500,control,,2017,,0,vito,70000,4,,mercedes_benz,
Opel_Corsa_D_bj_2008_schwarz_4/5_Tuerer_1.4_Benzin,privat,Angebot,6650,control,,2017,manuell,0,corsa,50000,4,,opel,nein
Seat_Toledo_1L_1.6_101PS_TÜV_NEU_03/18_8fach_bereift,privat,Angebot,899,control,,2018,manuell,0,toledo,150000,2,benzin,seat,nein
VW_Caddy__LKW_offener_Kasten_,privat,Angebot,3000,control,,2017,manuell,90,caddy,150000,5,diesel,volkswagen,nein
BMW_530d_Touring,privat,Angebot,10000,control,,2017,automatik,0,5er,150000,10,diesel,bmw,nein
BMW_E36_316i_Compact_TÜV_11/17,privat,Angebot,0,control,,2017,manuell,102,3er,150000,0,benzin,bmw,
Hyundai_accent,privat,Angebot,990,control,,2018,manuell,0,andere,150000,8,benzin,hyundai,
Vw_Touran_1.9_Tdi_7_sitzer,privat,Angebot,3250,control,,2017,manuell,0,touran,150000,2,,volkswagen,
VW_Golf_2_in_Calypso_gruen,privat,Angebot,1600,control,,2017,manuell,90,golf,150000,0,benzin,volkswagen,
Opel_Zafira,privat,Angebot,1350,control,,2017,,100,zafira,150000,10,diesel,opel,
Citroen_C3_Automatik___Schwarz_mit_Alufelgen,privat,Angebot,2999,control,,2018,automatik,108,,100000,1,,citroen,nein
Suzuki_Swift_1_2_Comfort__5Tuerig__94_PS__TOP_Zustand_Garagenwagen,privat,Angebot,11900,control,,2017,manuell,94,swift,5000,7,benzin,suzuki,nein
Oldtimer_Freunde_aufgepasst,privat,Angebot,2000,control,,2018,,0,5er,150000,0,,bmw,
Fiat_punto_sehr_sparsam,privat,Angebot,1400,control,,2017,manuell,60,punto,125000,7,,fiat,
Vw_polo_1.2,privat,Angebot,2600,control,,2017,manuell,64,polo,125000,12,benzin,volkswagen,
Fiat_Lancia_Delta_hpe,privat,Angebot,600,control,,2017,manuell,103,,150000,11,benzin,sonstige_autos,
VW_Golf_III_zum_abholen_in_Dessau,privat,Angebot,0,control,,2017,manuell,75,golf,150000,0,benzin,volkswagen,ja
BMW_1er_Sportpaket__8FachALU__StartStop_super_Zustand,privat,Angebot,1,control,,2017,manuell,122,1er,125000,1,benzin,bmw,nein
VW_Passat_1_6_FSI_TÜV_neu_in_super_Zustand,privat,Angebot,6300,control,,2018,manuell,115,passat,125000,3,,volkswagen,
Wow_opel_signum_3.0_CDTI_v6_top_full_navi_klima,privat,Angebot,2599,control,,2018,automatik,212,signum,5000,12,,opel,nein
Diesel_gruene_Plakette,privat,Angebot,1999,control,,2017,manuell,0,andere,150000,3,diesel,fiat,ja
A2_s_line_1.4_Benziner_scheckheft,privat,Angebot,2250,control,,2017,,75,a2,150000,0,benzin,audi,
MINI_Cooper_Pan._Glasschiebedach__Kupplung_und_Getriebe_Neu,privat,Angebot,4999,control,,2018,manuell,116,cooper,150000,10,benzin,mini,
Audi_S6_4b_Avant,privat,Angebot,5499,control,,2017,automatik,340,,150000,7,benzin,audi,
2_polo_6n__einer_davon_TÜV_4/17,privat,Angebot,300,control,,2017,,0,polo,150000,0,,volkswagen,
Renault_Clio_lll_Diesel_Scheckheft_gepflegt_4_Tuerer_Silber,privat,Angebot,3750,control,,2018,manuell,88,clio,150000,10,diesel,renault,
Bmw_x5_3.0d,privat,Angebot,13500,control,,2017,automatik,218,,150000,10,diesel,bmw,
Opel_Astra_g_Caravan,privat,Angebot,1350,control,,2018,manuell,0,astra,150000,0,benzin,opel,
VW_Polo_Bj_2000_mit_1_Jahr_TÜV_voll_fahrbereit,privat,Angebot,770,control,,2017,,0,,150000,0,benzin,volkswagen,
Vw_Touran_1.6_diesel_bluemotion,privat,Angebot,13000,control,,2018,manuell,105,touran,100000,12,diesel,volkswagen,ja
Ford_Galaxy_Tuev_2017__2.0_TDCI,privat,Angebot,5850,control,,2017,manuell,136,galaxy,150000,10,,ford,
Twingo_mit_Servo._TueV_Neu,privat,Angebot,999,control,,2018,manuell,58,,150000,7,benzin,renault,
BMW_116d_top_Zustand,privat,Angebot,10000,control,,2018,manuell,116,1er,100000,12,diesel,bmw,nein
Fiesta_5_tuerig_tuev_03/18,privat,Angebot,700,control,,2018,manuell,70,fiesta,150000,7,,ford,ja
"Golf4_""Generation""_Mod._2001_1_4ltr_75_Ps_Tuev/Au_Neu",privat,Angebot,2200,control,,2018,manuell,75,golf,150000,11,benzin,volkswagen,
Polo_6n2_1_4_16V,privat,Angebot,1100,control,,2018,manuell,75,polo,150000,4,benzin,volkswagen,nein
Golf_3_Europe_1.8_90PS_tuev_06.2017,privat,Angebot,690,control,,2017,manuell,90,golf,150000,3,benzin,volkswagen,ja
Renault_Trafic_Generation,privat,Angebot,8900,control,,2017,,135,andere,150000,10,diesel,renault,nein
Mercedes_Benz_A180,privat,Angebot,3000,control,,2017,manuell,109,a_klasse,150000,0,diesel,mercedes_benz,
Ford_Fiesta_1_3_Benziner,privat,Angebot,1500,control,,2017,manuell,0,fiesta,150000,0,benzin,ford,ja
Skoda_Octavia_1.9TDI_DSG_TÜVneu,privat,Angebot,3599,control,,2018,automatik,105,octavia,150000,4,,skoda,
Smart_Brabus_98_Ps,privat,Angebot,5999,control,,2017,automatik,98,fortwo,70000,3,benzin,smart,nein
Audi_a3_1.9_tdi,privat,Angebot,2750,control,,2017,manuell,131,a3,150000,8,,audi,nein
Fiesta_TDCI_Titanium__1._Hand__Scheckheft,privat,Angebot,7199,control,,2017,manuell,90,fiesta,90000,1,,ford,nein
Smart_Top_Zustand_Tuev_AU_Neu_viele_neue_Teile,privat,Angebot,2100,control,,2018,manuell,0,forfour,20000,6,,smart,nein
Audi_a4_b5_Limousine_1.6_bastler,privat,Angebot,850,control,,2017,manuell,0,a4,150000,1,benzin,audi,nein
AUTOMATIK_TÜV_JUNI_2017,privat,Angebot,2250,control,,2017,automatik,60,punto,125000,0,benzin,fiat,
Honda_cvic,privat,Angebot,1600,control,,2017,manuell,0,civic,5000,4,lpg,honda,
Corsa_B_Combo,privat,Angebot,1450,control,,2017,manuell,60,combo,90000,2,diesel,opel,
Opel_Corsa_B_zuverkaufen,privat,Angebot,300,control,,2017,manuell,0,corsa,150000,12,benzin,opel,
Twingo_HU_bis_02_2018,privat,Angebot,599,control,,2018,manuell,599,twingo,150000,0,,renault,
VW_POLO_1_4,privat,Angebot,800,control,,2017,manuell,60,polo,150000,5,,volkswagen,
Opel_Astra_G_CC_1.6L,privat,Angebot,749,control,,2017,manuell,75,astra,150000,11,,opel,ja
Vw_Polo_6N_Tuev_1/17,privat,Angebot,550,control,,2017,manuell,60,polo,150000,4,benzin,volkswagen,nein
Seat_Leon_FR_2.0_TDI_Xenon_Scheckheft,privat,Angebot,5200,control,,2018,manuell,170,leon,150000,10,diesel,seat,ja
VW_Lupo_Tuning_schwarz,privat,Angebot,1500,control,,2017,,50,lupo,125000,0,,volkswagen,
VW_Golf4_TDI_Klima_AluSR_WR_TÜV,privat,Angebot,2600,control,,2017,manuell,90,golf,150000,10,,volkswagen,
Volkswagen_LT_Maxi,privat,Angebot,5550,control,,2017,manuell,110,transporter,150000,5,diesel,volkswagen,
2_5_TDI_PASSAT_6V,privat,Angebot,2000,control,,2018,manuell,150,passat,150000,9,,volkswagen,nein
Verkaufe_kleinen_Flitzer_TÜV_bis_01/17,privat,Angebot,550,control,,2017,manuell,0,andere,150000,0,benzin,suzuki,
626_Mazda_mit_klima,privat,Angebot,1950,control,,2018,manuell,0,6_reihe,150000,5,,mazda,
VW_Golf_4_mit_neuen_Tuev,privat,Angebot,1950,control,,2018,manuell,101,golf,150000,2,benzin,volkswagen,nein
Ford_Escort_Tuev_10.17_84_TKM_1_Hand_Bedingt_Fahrbereit,privat,Angebot,219,control,,2017,manuell,90,escort,90000,10,,ford,ja
VW_Polo_1_4__bj_2000_95.000_km,privat,Angebot,1500,control,,2017,manuell,75,polo,100000,1,benzin,volkswagen,nein
Polo_86c_coupe__TÜV_06/2017,privat,Angebot,750,control,,2017,manuell,45,,150000,10,,volkswagen,ja
Kia_Rio_1.2__Edition_7_!!!_3_Jahre_Restgarantie_!!!Top_Zustand_VB,privat,Angebot,8200,control,,2017,manuell,84,rio,40000,2,benzin,kia,nein
Vw_Golf_2_1.8__90_Ps_leistungsgesteigert_mit_Tuev_110_ps,privat,Angebot,1900,control,,2017,manuell,110,golf,10000,3,benzin,volkswagen,nein
Audi_a4_b5_avant,privat,Angebot,1750,control,,2017,manuell,125,a4,150000,0,benzin,audi,
Ich_biete_sehr_schoen_zafira,privat,Angebot,2700,control,,2017,manuell,125,zafira,150000,6,benzin,opel,
Skoda_Fabia_II_TSI_1_2l__86_PS,privat,Angebot,6500,control,,2017,manuell,86,fabia,60000,2,benzin,skoda,nein
Gepflegter_Mazda_rx8,privat,Angebot,5900,control,,2018,manuell,0,rx_reihe,150000,0,,mazda,nein
Golf_3_Gti_TÜV_11/2017,privat,Angebot,350,control,,2017,manuell,116,,150000,4,benzin,volkswagen,ja
Jeep_Grand_Cherokee_WJ_4_7l_V8,privat,Angebot,4850,control,,2017,,0,grand,150000,12,benzin,jeep,nein
Skoda_Roomster_1.9tdi_105ps,privat,Angebot,4500,control,,2018,manuell,105,roomster,150000,7,,skoda,
Opel_astra_zu_verkaufen,privat,Angebot,1800,control,,2018,manuell,0,astra,150000,0,benzin,opel,
Bmw_alpina_D3_Dpf_diesel_025_von_251,privat,Angebot,7900,control,,2017,manuell,200,3er,150000,6,diesel,bmw,ja
Golf_2_GL_19E,privat,Angebot,3500,control,,2017,manuell,70,golf,150000,0,,volkswagen,
Schoener_BMW_116i,privat,Angebot,5500,control,,2017,manuell,0,1er,150000,9,benzin,bmw,nein
Peugeot_407sw,privat,Angebot,2750,control,,2017,manuell,136,,150000,9,,peugeot,
Zu_verkaufen,privat,Angebot,4400,control,,2018,,116,golf,150000,0,benzin,volkswagen,
BMW_523i_original_Kilometerstand,privat,Angebot,2650,control,,2017,automatik,170,,125000,0,benzin,bmw,
Skoda_roomster_1.2tsi,privat,Angebot,12500,control,,2017,manuell,86,roomster,20000,0,benzin,skoda,nein
Audi_A8_Quattro_3_0_Diesel_Voll_Voll_Voll,privat,Angebot,14900,control,,2018,,233,a8,150000,0,diesel,audi,
Smart_Fourfour_sehr_sparsam_TÜV_bis_April_2017,privat,Angebot,2999,control,,2017,manuell,69,forfour,150000,3,diesel,smart,
Passat_1.8_gute_Ausstattung,privat,Angebot,1250,control,,2018,manuell,125,passat,150000,0,,volkswagen,nein
Smart_2006_55000km,privat,Angebot,2700,control,,2017,automatik,0,fortwo,60000,4,benzin,smart,
Extrem_sparsam_Opel_Astra_F_mit_Tuev_und_Neuteilen,privat,Angebot,700,control,,2017,manuell,75,astra,150000,3,,opel,
Opel_insignia,privat,Angebot,11899,control,,2017,manuell,160,insignia,100000,12,diesel,opel,nein
Alfa_romeo_147_twinspark_seelespeedanlage,privat,Angebot,2350,control,,2017,,150,147,150000,0,benzin,alfa_romeo,nein
Ein_gut_Auto,privat,Angebot,7100,control,,2017,manuell,150,sorento,150000,0,diesel,kia,
Saab_9_5_Kombi_Tausch,privat,Angebot,1700,control,,2017,automatik,150,andere,150000,12,,saab,ja
BMW_e36_316i_compact_neu_TÜV_Klima,privat,Angebot,799,control,,2018,manuell,102,3er,150000,8,benzin,bmw,nein
Ford_Focus_RS,privat,Angebot,9800,control,,2018,manuell,0,focus,100000,12,benzin,ford,nein
Volkswagen_Golf,privat,Angebot,2500,control,,2018,manuell,0,golf,150000,1,diesel,volkswagen,ja
Skoda_superb,privat,Angebot,3000,control,,2017,automatik,155,superb,150000,0,,skoda,
Ford_Focus__1_8_TDCI,privat,Angebot,4800,control,,2018,,0,,150000,1,,ford,
Seat_cordoba_1.6l_Benziner,privat,Angebot,449,control,,2017,manuell,0,,150000,8,,seat,ja
Ford_Fiesta_Tuev_12.17,privat,Angebot,999,control,,2017,,50,,125000,11,benzin,ford,
Passat_3b_Limousine_1.6,privat,Angebot,1000,control,,2017,manuell,101,passat,150000,0,,volkswagen,nein
Opel_Corsa_Zu_verkaufen,privat,Angebot,550,control,,2017,,0,corsa,150000,7,,opel,
VW_Passat_3C_2.0TDi_Navi_Xenon_DSG_SHZ,privat,Angebot,11500,control,,2017,automatik,140,passat,80000,4,diesel,volkswagen,
316_compact_Reserviert,privat,Angebot,1000,control,,2017,manuell,101,3er,150000,5,,bmw,
!!_Golf_5_GTI_!!,privat,Angebot,0,control,,2017,manuell,250,golf,150000,0,benzin,volkswagen,
Polo_5Tuerer__TÜV_neu,privat,Angebot,650,control,,2018,manuell,55,polo,150000,0,benzin,volkswagen,nein
Mini_One_1.6_TOP,privat,Angebot,3299,control,,2017,manuell,90,one,150000,8,,mini,nein
Opel_corsa_mit_Klima!!_Top_Gepflegt!_Tuev/17,privat,Angebot,1700,control,,2017,manuell,58,corsa,125000,7,benzin,opel,nein
Mazda_2_**_erst_35tkm_**_1.Hand_**_TÜV_neu,privat,Angebot,4700,control,,2018,manuell,80,andere,40000,0,benzin,mazda,
Vw_Polo_6N___HU/AU_05.2017,privat,Angebot,850,control,,2017,manuell,75,polo,150000,10,benzin,volkswagen,nein
Vw_passat_3b,privat,Angebot,1200,control,,2017,manuell,0,passat,150000,0,benzin,volkswagen,ja
BMW_3__Schnaeppchen_1_Jahr_Tuev,privat,Angebot,400,control,,2017,,0,3er,150000,0,benzin,bmw,ja
Smart_Automatic_Panoramadach_Klima_Alufelgen,privat,Angebot,1690,control,,2017,automatik,0,fortwo,150000,1,diesel,smart,
Renault_twingo,privat,Angebot,2000,control,,2018,manuell,75,twingo,150000,0,,renault,nein
Mitsubishi_Carisma,privat,Angebot,600,control,,2017,manuell,90,carisma,150000,0,,mitsubishi,nein
Ford_FOCUS_1_6l_16V,privat,Angebot,2300,control,,2017,manuell,101,focus,150000,7,benzin,ford,
Opel_corsa_mit_tuev,privat,Angebot,800,control,,2017,,45,corsa,150000,11,,opel,nein
Peugeot_206_mit_tuv,privat,Angebot,990,control,,2017,manuell,75,1_reihe,150000,3,,peugeot,nein
Renault_clio,privat,Angebot,750,control,,2017,manuell,60,clio,150000,0,,renault,nein
Golf_4_Automatik__1_6__Tuev_03/2018,privat,Angebot,2190,control,,2018,automatik,101,golf,150000,6,benzin,volkswagen,
VW_Passat_1.9_TDI,privat,Angebot,3200,control,,2017,manuell,101,passat,150000,5,,volkswagen,
Ford_Mondeo_Turnier_1.8_Benzin,privat,Angebot,2999,control,,2017,manuell,125,mondeo,150000,11,,ford,nein
Ford_ka_Baujahr_2006,privat,Angebot,2300,control,,2017,,0,ka,80000,0,,ford,
Mit_super_schoenen_Glas_Dach,privat,Angebot,599,control,,2017,manuell,0,espace,150000,4,benzin,renault,ja
Suche_espace_3,privat,Angebot,1,control,,2017,,150,espace,150000,1,,renault,nein
"Nissan_QASHQAI_""Tekna""_Vollausstattung_Automatik+_BOSE_Boxen",privat,Angebot,14000,control,,2017,automatik,150,qashqai,125000,3,diesel,nissan,nein
Smart_fortwo,privat,Angebot,1800,control,,2017,automatik,40,fortwo,150000,12,,smart,nein
Opel_Zafira_1_8___16V___Automatik,privat,Angebot,1350,control,,2017,,0,zafira,150000,1,benzin,opel,
Verkaufe_gepflegten_Renault_Megane,privat,Angebot,1200,control,,2018,manuell,75,megane,100000,7,,renault,nein
Gepflegter_Ford_Focus_1.6,privat,Angebot,4000,control,,2017,,0,focus,125000,0,benzin,ford,
Ford_Galaxi,privat,Angebot,2200,control,,2017,manuell,115,galaxy,150000,6,diesel,ford,
Opel_movano_transporter,privat,Angebot,600,control,,2017,,0,,150000,0,diesel,opel,
BMW_E46_318ti_143ps_M_Packet,privat,Angebot,3500,control,,2017,manuell,143,3er,150000,0,,bmw,
Golf_4_1.8Turbo,privat,Angebot,2500,control,,2017,manuell,150,golf,150000,9,benzin,volkswagen,
Fiat_Panda__mit_Glas_Schiebe_Hubdach,privat,Angebot,2850,control,,2017,,60,panda,60000,0,benzin,fiat,
Smart_Forfour_1.1,privat,Angebot,2999,control,,2017,manuell,75,forfour,80000,7,,smart,nein
Volkswagen_Bora,privat,Angebot,2499,control,,2018,manuell,101,bora,150000,6,,volkswagen,nein
Volvo_C70_Coupé_5_Zylinder_2.5T_Leder_Klimaautomatik,privat,Angebot,2300,control,,2017,,0,c_reihe,150000,10,,volvo,
Mercedes_Benz_A170CDI_Avantgarde_Partikelf.DPF_TÜV_sehr_gepfelgt,privat,Angebot,1899,control,,2017,manuell,90,a_klasse,150000,4,diesel,mercedes_benz,nein
Fiat_Grande_Punto,privat,Angebot,2400,control,,2017,manuell,65,punto,125000,1,benzin,fiat,nein
Auto_Soda,privat,Angebot,6800,control,,2018,manuell,105,fabia,100000,4,benzin,skoda,
Renault_Clio,privat,Angebot,1200,control,,2017,manuell,82,,150000,4,,renault,nein
Motor_und_Getriebe_top_TÜV_07.2017,privat,Angebot,2300,control,,2017,manuell,0,transit,150000,12,diesel,ford,
Renault_clio_1.5dci,privat,Angebot,2450,control,,2017,manuell,86,clio,150000,4,diesel,renault,
Mazda_121_Tuev_02/18_Neu__Reifen+Bremse_vorne+Service_Neu_,privat,Angebot,890,control,,2018,manuell,50,1_reihe,150000,5,,mazda,nein
Chrysler_Serbing_neu_TÜV_134000km,privat,Angebot,3999,control,,2018,automatik,0,,150000,8,,chrysler,nein
Caddy_mit_neuem_TÜV,privat,Angebot,1300,control,,2018,,0,caddy,150000,0,benzin,volkswagen,
VW_Golf_1.8__5_tuerer__Sitzheizung_und_Klimaanlage,privat,Angebot,1300,control,,2017,manuell,75,golf,150000,6,benzin,volkswagen,
VW_T5_Multivan_/__Highline,privat,Angebot,29000,control,,2017,,180,transporter,125000,2,diesel,volkswagen,
BMW_320td_compact_E46_gruen_Plakette_und_Hagelschaden,privat,Angebot,2600,control,,2017,automatik,150,3er,150000,3,diesel,bmw,nein
Audi_1.9_tdi_Gruene_plakette,privat,Angebot,3500,control,,2017,,90,a3,150000,5,diesel,audi,
AUTO_/MERCEDEZ/TÜV_NEU,privat,Angebot,2200,control,,2017,manuell,95,a_klasse,150000,5,,mercedes_benz,
Audi_A3_S3_Optik_inkl_Breitbau,privat,Angebot,2800,control,,2017,manuell,102,a3,150000,4,benzin,audi,nein
Golf_3_90_PS_Motorschaden/_Ersatz_Motor_dabei_tuev_12_2017,privat,Angebot,600,control,,2017,manuell,90,golf,150000,0,benzin,volkswagen,ja
Mercedes_Benz_190D_W201_Brasil_Brazil_Automatik,privat,Angebot,2200,control,,2017,automatik,0,andere,150000,0,diesel,mercedes_benz,
VW_Polo_1.4TDI_DPF_United__TÜV_neu__Scheckheft...,privat,Angebot,4399,control,,2018,manuell,69,polo,150000,1,,volkswagen,
*_Golf_5_GT_Sport_140_PS_*,privat,Angebot,6999,control,,2018,manuell,140,golf,150000,7,benzin,volkswagen,nein
Hyundai_santa_fe,privat,Angebot,2800,control,,2017,,146,santa,150000,0,,hyundai,
Volkswagen_Bora,privat,Angebot,2150,control,,2017,manuell,75,bora,150000,2,lpg,volkswagen,
VW_Polo_Highline_schwarz_75_PS_TÜV_11/17_4/5_Tuerer_neue_W_Reifen,privat,Angebot,2400,control,,2017,manuell,75,polo,125000,10,benzin,volkswagen,
Fiat_Punto_TÜV_03.2016_City_Servo,privat,Angebot,1299,control,,2018,manuell,0,punto,150000,6,benzin,fiat,
Bmw_x1_xDrive_Leder_Navi,privat,Angebot,15290,control,,2018,manuell,177,x_reihe,150000,11,diesel,bmw,
Biete_schoenen_Mitsiubishi_Colt,privat,Angebot,750,control,,2017,manuell,75,colt,150000,4,benzin,mitsubishi,
